"Step","med-arc-10b - lm_loss","med-arc-10b - lm_loss__MIN","med-arc-10b - lm_loss__MAX","med-arc-10b - lm_loss_adj","med-arc-10b - lm_loss_adj__MIN","med-arc-10b - lm_loss_adj__MAX","med-lm - lm_loss","med-lm - lm_loss__MIN","med-lm - lm_loss__MAX"
"13280","2.947303533554077","2.947303533554077","2.947303533554077","2.8834613859653473","2.8834613859653473","2.8834613859653473","","",""
"13282","2.92282772064209","2.92282772064209","2.92282772064209","","","","2.92274808883667","2.92274808883667","2.92274808883667"
"13283","","","","2.747036963701248","2.747036963701248","2.747036963701248","","",""
"13284","","","","2.5970518887043","2.5970518887043","2.5970518887043","","",""
"13285","2.789301872253418","2.789301872253418","2.789301872253418","2.721496343612671","2.721496343612671","2.721496343612671","","",""
"13286","2.5811502933502197","2.5811502933502197","2.5811502933502197","2.5182763934135437","2.5182763934135437","2.5182763934135437","","",""
"13287","2.7141997814178467","2.7141997814178467","2.7141997814178467","","","","","",""
"13288","2.8127388954162598","2.8127388954162598","2.8127388954162598","2.7469832599163055","2.7469832599163055","2.7469832599163055","","",""
"13289","","","","2.7291043400764465","2.7291043400764465","2.7291043400764465","","",""
"13290","","","","","","","2.7085938453674316","2.7085938453674316","2.7085938453674316"
"13291","","","","2.6201293766498566","2.6201293766498566","2.6201293766498566","","",""
"13292","2.6721935272216797","2.6721935272216797","2.6721935272216797","2.6050928831100464","2.6050928831100464","2.6050928831100464","","",""
"13293","2.8620591163635254","2.8620591163635254","2.8620591163635254","","","","","",""
"13294","2.784416675567627","2.784416675567627","2.784416675567627","2.71128448843956","2.71128448843956","2.71128448843956","","",""
"13295","","","","2.742619812488556","2.742619812488556","2.742619812488556","","",""
"13296","","","","2.64831006526947","2.64831006526947","2.64831006526947","","",""
"13297","","","","","","","2.803030490875244","2.803030490875244","2.803030490875244"
"13298","","","","2.6810602247714996","2.6810602247714996","2.6810602247714996","","",""
"13299","2.736720323562622","2.736720323562622","2.736720323562622","","","","2.7350053787231445","2.7350053787231445","2.7350053787231445"
"13300","2.887479066848755","2.887479066848755","2.887479066848755","2.8097114264965057","2.8097114264965057","2.8097114264965057","","",""
"13302","2.70074200630188","2.70074200630188","2.70074200630188","","","","","",""
"13303","","","","","","","2.877237319946289","2.877237319946289","2.877237319946289"
"13305","3.0519838333129883","3.0519838333129883","3.0519838333129883","2.98454412817955","2.98454412817955","2.98454412817955","3.052361011505127","3.052361011505127","3.052361011505127"
"13306","2.8871572017669678","2.8871572017669678","2.8871572017669678","2.817995071411133","2.817995071411133","2.817995071411133","","",""
"13307","2.6955976486206055","2.6955976486206055","2.6955976486206055","","","","2.6944897174835205","2.6944897174835205","2.6944897174835205"
"13308","2.842160701751709","2.842160701751709","2.842160701751709","2.77153617143631","2.77153617143631","2.77153617143631","2.8413751125335693","2.8413751125335693","2.8413751125335693"
"13309","2.64258074760437","2.64258074760437","2.64258074760437","","","","","",""
"13310","2.7115559577941895","2.7115559577941895","2.7115559577941895","","","","","",""
"13311","2.7948970794677734","2.7948970794677734","2.7948970794677734","2.7245341539382935","2.7245341539382935","2.7245341539382935","","",""
"13312","2.7456672191619873","2.7456672191619873","2.7456672191619873","","","","","",""
"13313","","","","2.715696394443512","2.715696394443512","2.715696394443512","","",""
"13314","2.4346351623535156","2.4346351623535156","2.4346351623535156","2.37955841422081","2.37955841422081","2.37955841422081","2.4297592639923096","2.4297592639923096","2.4297592639923096"
"13317","","","","2.638863742351532","2.638863742351532","2.638863742351532","","",""
"13318","2.6779911518096924","2.6779911518096924","2.6779911518096924","2.6120446920394897","2.6120446920394897","2.6120446920394897","","",""
"13319","2.8866512775421143","2.8866512775421143","2.8866512775421143","2.8157479763031006","2.8157479763031006","2.8157479763031006","","",""
"13320","2.7920877933502197","2.7920877933502197","2.7920877933502197","","","","2.7898004055023193","2.7898004055023193","2.7898004055023193"
"13321","2.7291598320007324","2.7291598320007324","2.7291598320007324","2.659718543291092","2.659718543291092","2.659718543291092","2.7280068397521973","2.7280068397521973","2.7280068397521973"
"13322","","","","","","","2.766204833984375","2.766204833984375","2.766204833984375"
"13326","2.741659164428711","2.741659164428711","2.741659164428711","","","","","",""
"13327","","","","","","","2.773660898208618","2.773660898208618","2.773660898208618"
"13329","2.928845167160034","2.928845167160034","2.928845167160034","","","","2.927790880203247","2.927790880203247","2.927790880203247"
"13330","2.679926872253418","2.679926872253418","2.679926872253418","","","","","",""
"13331","2.596205234527588","2.596205234527588","2.596205234527588","","","","","",""
"13332","2.797360897064209","2.797360897064209","2.797360897064209","","","","","",""
"13333","2.6371707916259766","2.6371707916259766","2.6371707916259766","","","","2.636820077896118","2.636820077896118","2.636820077896118"
"13334","2.7578980922698975","2.7578980922698975","2.7578980922698975","","","","2.7577779293060303","2.7577779293060303","2.7577779293060303"
"13335","","","","","","","2.689671754837036","2.689671754837036","2.689671754837036"
"13336","2.6621460914611816","2.6621460914611816","2.6621460914611816","","","","","",""
"13338","","","","","","","2.69118332862854","2.69118332862854","2.69118332862854"
"13339","","","","2.714301347732544","2.714301347732544","2.714301347732544","","",""
"13340","","","","","","","2.669442892074585","2.669442892074585","2.669442892074585"
"13341","","","","","","","2.8618533611297607","2.8618533611297607","2.8618533611297607"
"13342","2.738490581512451","2.738490581512451","2.738490581512451","2.6635159254074097","2.6635159254074097","2.6635159254074097","2.7379980087280273","2.7379980087280273","2.7379980087280273"
"13343","","","","2.7409198582172394","2.7409198582172394","2.7409198582172394","","",""
"13344","2.7403624057769775","2.7403624057769775","2.7403624057769775","2.6690972447395325","2.6690972447395325","2.6690972447395325","","",""
"13345","2.7625370025634766","2.7625370025634766","2.7625370025634766","","","","2.7622032165527344","2.7622032165527344","2.7622032165527344"
"13346","","","","2.6468008756637573","2.6468008756637573","2.6468008756637573","2.717186212539673","2.717186212539673","2.717186212539673"
"13348","2.738935708999634","2.738935708999634","2.738935708999634","","","","","",""
"13349","2.812126874923706","2.812126874923706","2.812126874923706","","","","","",""
"13350","3.058777332305908","3.058777332305908","3.058777332305908","2.9834375977516174","2.9834375977516174","2.9834375977516174","","",""
"13351","2.8453330993652344","2.8453330993652344","2.8453330993652344","2.7747268080711365","2.7747268080711365","2.7747268080711365","","",""
"13352","2.757855176925659","2.757855176925659","2.757855176925659","2.690951704978943","2.690951704978943","2.690951704978943","","",""
"13354","2.9147043228149414","2.9147043228149414","2.9147043228149414","2.843661993741989","2.843661993741989","2.843661993741989","","",""
"13356","2.6759397983551025","2.6759397983551025","2.6759397983551025","2.612534612417221","2.612534612417221","2.612534612417221","","",""
"13357","","","","2.733080744743347","2.733080744743347","2.733080744743347","","",""
"13358","2.8022656440734863","2.8022656440734863","2.8022656440734863","","","","","",""
"13360","","","","2.7130075991153717","2.7130075991153717","2.7130075991153717","2.7820305824279785","2.7820305824279785","2.7820305824279785"
"13361","2.602243661880493","2.602243661880493","2.602243661880493","","","","2.6006078720092773","2.6006078720092773","2.6006078720092773"
"13362","2.7192773818969727","2.7192773818969727","2.7192773818969727","","","","2.7188069820404053","2.7188069820404053","2.7188069820404053"
"13363","2.756289482116699","2.756289482116699","2.756289482116699","","","","","",""
"13364","","","","","","","2.731699228286743","2.731699228286743","2.731699228286743"
"13365","2.9263556003570557","2.9263556003570557","2.9263556003570557","2.859430283308029","2.859430283308029","2.859430283308029","","",""
"13366","2.8566393852233887","2.8566393852233887","2.8566393852233887","","","","","",""
"13367","","","","2.679553985595703","2.679553985595703","2.679553985595703","","",""
"13368","2.7348389625549316","2.7348389625549316","2.7348389625549316","2.6657865941524506","2.6657865941524506","2.6657865941524506","2.734464168548584","2.734464168548584","2.734464168548584"
"13370","2.7192821502685547","2.7192821502685547","2.7192821502685547","2.6439837515354156","2.6439837515354156","2.6439837515354156","","",""
"13372","2.745394706726074","2.745394706726074","2.745394706726074","","","","","",""
"13373","3.129995822906494","3.129995822906494","3.129995822906494","","","","3.1290972232818604","3.1290972232818604","3.1290972232818604"
"13374","2.860017776489258","2.860017776489258","2.860017776489258","2.791808009147644","2.791808009147644","2.791808009147644","2.859229326248169","2.859229326248169","2.859229326248169"
"13375","","","","","","","2.7409372329711914","2.7409372329711914","2.7409372329711914"
"13376","","","","2.7317694425582886","2.7317694425582886","2.7317694425582886","","",""
"13377","","","","2.7532412111759186","2.7532412111759186","2.7532412111759186","","",""
"13378","2.824411153793335","2.824411153793335","2.824411153793335","","","","","",""
"13379","2.7049829959869385","2.7049829959869385","2.7049829959869385","","","","","",""
"13380","","","","2.8082354068756104","2.8082354068756104","2.8082354068756104","","",""
"13381","2.7679226398468018","2.7679226398468018","2.7679226398468018","2.702263504266739","2.702263504266739","2.702263504266739","2.76723051071167","2.76723051071167","2.76723051071167"
"13382","2.6958160400390625","2.6958160400390625","2.6958160400390625","2.625951051712036","2.625951051712036","2.625951051712036","","",""
"13383","2.8416531085968018","2.8416531085968018","2.8416531085968018","2.7758119106292725","2.7758119106292725","2.7758119106292725","","",""
"13385","2.6851232051849365","2.6851232051849365","2.6851232051849365","","","","2.684008836746216","2.684008836746216","2.684008836746216"
"13386","","","","2.6733040809631348","2.6733040809631348","2.6733040809631348","","",""
"13387","","","","2.7497936487197876","2.7497936487197876","2.7497936487197876","","",""
"13388","2.8266968727111816","2.8266968727111816","2.8266968727111816","2.7561323940753937","2.7561323940753937","2.7561323940753937","","",""
"13389","","","","","","","2.784964084625244","2.784964084625244","2.784964084625244"
"13393","","","","","","","2.829404830932617","2.829404830932617","2.829404830932617"
"13394","2.8538658618927","2.8538658618927","2.8538658618927","","","","","",""
"13395","","","","2.9505684673786163","2.9505684673786163","2.9505684673786163","","",""
"13396","","","","2.8739582896232605","2.8739582896232605","2.8739582896232605","2.943359136581421","2.943359136581421","2.943359136581421"
"13397","","","","","","","2.7760658264160156","2.7760658264160156","2.7760658264160156"
"13398","2.849881887435913","2.849881887435913","2.849881887435913","","","","2.8492343425750732","2.8492343425750732","2.8492343425750732"
"13400","","","","2.652914822101593","2.652914822101593","2.652914822101593","","",""
"13401","","","","2.5759905874729156","2.5759905874729156","2.5759905874729156","2.640023946762085","2.640023946762085","2.640023946762085"
"13402","2.743366241455078","2.743366241455078","2.743366241455078","","","","2.7426583766937256","2.7426583766937256","2.7426583766937256"
"13403","","","","2.5998475551605225","2.5998475551605225","2.5998475551605225","","",""
"13404","2.696704387664795","2.696704387664795","2.696704387664795","","","","","",""
"13405","2.711214303970337","2.711214303970337","2.711214303970337","","","","","",""
"13406","2.8046000003814697","2.8046000003814697","2.8046000003814697","","","","2.8031005859375","2.8031005859375","2.8031005859375"
"13407","","","","2.538217455148697","2.538217455148697","2.538217455148697","","",""
"13410","2.876939296722412","2.876939296722412","2.876939296722412","","","","","",""
"13411","2.7574455738067627","2.7574455738067627","2.7574455738067627","2.6922550797462463","2.6922550797462463","2.6922550797462463","2.757330894470215","2.757330894470215","2.757330894470215"
"13413","2.710953712463379","2.710953712463379","2.710953712463379","","","","","",""
"13414","","","","","","","2.6915488243103027","2.6915488243103027","2.6915488243103027"
"13416","","","","2.6697002351284027","2.6697002351284027","2.6697002351284027","","",""
"13418","2.9153122901916504","2.9153122901916504","2.9153122901916504","","","","2.913816452026367","2.913816452026367","2.913816452026367"
"13419","3.0999553203582764","3.0999553203582764","3.0999553203582764","","","","3.0984952449798584","3.0984952449798584","3.0984952449798584"
"13420","","","","","","","3.0070083141326904","3.0070083141326904","3.0070083141326904"
"13421","2.834394931793213","2.834394931793213","2.834394931793213","2.763026714324951","2.763026714324951","2.763026714324951","","",""
"13422","","","","","","","2.6954140663146973","2.6954140663146973","2.6954140663146973"
"13423","","","","","","","2.6301863193511963","2.6301863193511963","2.6301863193511963"
"13424","","","","2.681168019771576","2.681168019771576","2.681168019771576","2.7488932609558105","2.7488932609558105","2.7488932609558105"
"13425","2.750314474105835","2.750314474105835","2.750314474105835","","","","","",""
"13426","","","","2.705388516187668","2.705388516187668","2.705388516187668","2.7689502239227295","2.7689502239227295","2.7689502239227295"
"13427","2.8906095027923584","2.8906095027923584","2.8906095027923584","2.821390748023987","2.821390748023987","2.821390748023987","","",""
"13428","2.8357043266296387","2.8357043266296387","2.8357043266296387","","","","","",""
"13430","","","","","","","2.7549290657043457","2.7549290657043457","2.7549290657043457"
"13431","","","","2.675628960132599","2.675628960132599","2.675628960132599","","",""
"13433","2.825335741043091","2.825335741043091","2.825335741043091","","","","","",""
"13434","2.7279744148254395","2.7279744148254395","2.7279744148254395","","","","","",""
"13435","2.68994402885437","2.68994402885437","2.68994402885437","","","","","",""
"13436","2.872065782546997","2.872065782546997","2.872065782546997","2.8025182485580444","2.8025182485580444","2.8025182485580444","","",""
"13438","","","","2.7567923963069916","2.7567923963069916","2.7567923963069916","","",""
"13440","","","","2.6782973408699036","2.6782973408699036","2.6782973408699036","2.744537591934204","2.744537591934204","2.744537591934204"
"13441","","","","","","","2.804110050201416","2.804110050201416","2.804110050201416"
"13442","","","","2.709081768989563","2.709081768989563","2.709081768989563","2.7799670696258545","2.7799670696258545","2.7799670696258545"
"13443","2.744279623031616","2.744279623031616","2.744279623031616","","","","","",""
"13444","","","","","","","2.9199941158294678","2.9199941158294678","2.9199941158294678"
"13445","3.186401128768921","3.186401128768921","3.186401128768921","","","","3.1848843097686768","3.1848843097686768","3.1848843097686768"
"13446","","","","2.743320018053055","2.743320018053055","2.743320018053055","","",""
"13447","2.840644359588623","2.840644359588623","2.840644359588623","2.774167150259018","2.774167150259018","2.774167150259018","2.838986873626709","2.838986873626709","2.838986873626709"
"13448","2.69943904876709","2.69943904876709","2.69943904876709","2.630331963300705","2.630331963300705","2.630331963300705","","",""
"13449","2.831136465072632","2.831136465072632","2.831136465072632","2.7636744379997253","2.7636744379997253","2.7636744379997253","2.8299384117126465","2.8299384117126465","2.8299384117126465"
"13450","","","","2.786300867795944","2.786300867795944","2.786300867795944","2.8578686714172363","2.8578686714172363","2.8578686714172363"
"13451","2.7539732456207275","2.7539732456207275","2.7539732456207275","","","","2.7520089149475098","2.7520089149475098","2.7520089149475098"
"13453","2.6499905586242676","2.6499905586242676","2.6499905586242676","2.5829495787620544","2.5829495787620544","2.5829495787620544","","",""
"13454","","","","2.7134615182876587","2.7134615182876587","2.7134615182876587","","",""
"13455","","","","2.7269898653030396","2.7269898653030396","2.7269898653030396","2.796381950378418","2.796381950378418","2.796381950378418"
"13457","","","","2.690392404794693","2.690392404794693","2.690392404794693","2.7562172412872314","2.7562172412872314","2.7562172412872314"
"13459","","","","2.687264859676361","2.687264859676361","2.687264859676361","2.75016188621521","2.75016188621521","2.75016188621521"
"13461","2.73635196685791","2.73635196685791","2.73635196685791","2.6771236956119537","2.6771236956119537","2.6771236956119537","","",""
"13462","","","","","","","2.674532651901245","2.674532651901245","2.674532651901245"
"13464","2.7232038974761963","2.7232038974761963","2.7232038974761963","","","","","",""
"13465","2.8388466835021973","2.8388466835021973","2.8388466835021973","2.7620261013507843","2.7620261013507843","2.7620261013507843","2.838507890701294","2.838507890701294","2.838507890701294"
"13466","2.742908239364624","2.742908239364624","2.742908239364624","2.659873217344284","2.659873217344284","2.659873217344284","","",""
"13467","2.785922050476074","2.785922050476074","2.785922050476074","2.712646871805191","2.712646871805191","2.712646871805191","","",""
"13468","2.722534418106079","2.722534418106079","2.722534418106079","","","","","",""
"13470","","","","","","","3.0496413707733154","3.0496413707733154","3.0496413707733154"
"13471","2.880570411682129","2.880570411682129","2.880570411682129","2.819080501794815","2.819080501794815","2.819080501794815","","",""
"13472","","","","","","","2.707024097442627","2.707024097442627","2.707024097442627"
"13473","","","","2.659018337726593","2.659018337726593","2.659018337726593","2.715744972229004","2.715744972229004","2.715744972229004"
"13474","","","","2.6540441513061523","2.6540441513061523","2.6540441513061523","2.720067262649536","2.720067262649536","2.720067262649536"
"13475","","","","2.760979413986206","2.760979413986206","2.760979413986206","","",""
"13477","2.7014737129211426","2.7014737129211426","2.7014737129211426","","","","2.7006843090057373","2.7006843090057373","2.7006843090057373"
"13478","2.7453267574310303","2.7453267574310303","2.7453267574310303","","","","2.7438201904296875","2.7438201904296875","2.7438201904296875"
"13479","","","","2.6953581273555756","2.6953581273555756","2.6953581273555756","2.772109031677246","2.772109031677246","2.772109031677246"
"13481","2.7534191608428955","2.7534191608428955","2.7534191608428955","","","","2.752671718597412","2.752671718597412","2.752671718597412"
"13482","2.7189366817474365","2.7189366817474365","2.7189366817474365","2.6611988246440887","2.6611988246440887","2.6611988246440887","","",""
"13483","","","","2.7551867365837097","2.7551867365837097","2.7551867365837097","","",""
"13484","","","","2.8045067489147186","2.8045067489147186","2.8045067489147186","2.8632402420043945","2.8632402420043945","2.8632402420043945"
"13485","","","","2.6916062235832214","2.6916062235832214","2.6916062235832214","","",""
"13486","2.7328367233276367","2.7328367233276367","2.7328367233276367","","","","","",""
"13487","2.726315498352051","2.726315498352051","2.726315498352051","","","","2.7256360054016113","2.7256360054016113","2.7256360054016113"
"13488","2.734447956085205","2.734447956085205","2.734447956085205","","","","","",""
"13489","2.853572130203247","2.853572130203247","2.853572130203247","","","","","",""
"13490","","","","","","","2.7335150241851807","2.7335150241851807","2.7335150241851807"
"13491","","","","2.6776235699653625","2.6776235699653625","2.6776235699653625","2.7472341060638428","2.7472341060638428","2.7472341060638428"
"13492","2.7856063842773438","2.7856063842773438","2.7856063842773438","","","","","",""
"13494","3.131432056427002","3.131432056427002","3.131432056427002","3.064467340707779","3.064467340707779","3.064467340707779","3.1302878856658936","3.1302878856658936","3.1302878856658936"
"13495","2.7628331184387207","2.7628331184387207","2.7628331184387207","","","","","",""
"13497","2.7485973834991455","2.7485973834991455","2.7485973834991455","2.687835305929184","2.687835305929184","2.687835305929184","2.7474114894866943","2.7474114894866943","2.7474114894866943"
"13498","","","","","","","2.6579623222351074","2.6579623222351074","2.6579623222351074"
"13499","2.6550509929656982","2.6550509929656982","2.6550509929656982","2.590715378522873","2.590715378522873","2.590715378522873","2.6530160903930664","2.6530160903930664","2.6530160903930664"
"13500","","","","2.726047545671463","2.726047545671463","2.726047545671463","","",""
"13501","","","","2.807405650615692","2.807405650615692","2.807405650615692","","",""
"13502","","","","2.729046642780304","2.729046642780304","2.729046642780304","","",""
"13503","2.8208634853363037","2.8208634853363037","2.8208634853363037","","","","","",""
"13504","2.701270580291748","2.701270580291748","2.701270580291748","2.6262050569057465","2.6262050569057465","2.6262050569057465","2.701143503189087","2.701143503189087","2.701143503189087"
"13505","2.734902858734131","2.734902858734131","2.734902858734131","","","","","",""
"13506","","","","2.757913500070572","2.757913500070572","2.757913500070572","","",""
"13508","2.6655337810516357","2.6655337810516357","2.6655337810516357","2.606428861618042","2.606428861618042","2.606428861618042","2.6645612716674805","2.6645612716674805","2.6645612716674805"
"13509","2.7635889053344727","2.7635889053344727","2.7635889053344727","","","","","",""
"13511","2.802788019180298","2.802788019180298","2.802788019180298","2.7347611784934998","2.7347611784934998","2.7347611784934998","","",""
"13512","2.712604284286499","2.712604284286499","2.712604284286499","","","","","",""
"13513","","","","2.7688910365104675","2.7688910365104675","2.7688910365104675","2.84607195854187","2.84607195854187","2.84607195854187"
"13515","2.7169833183288574","2.7169833183288574","2.7169833183288574","2.6386308670043945","2.6386308670043945","2.6386308670043945","","",""
"13516","2.675624370574951","2.675624370574951","2.675624370574951","2.6063998341560364","2.6063998341560364","2.6063998341560364","","",""
"13517","2.7953643798828125","2.7953643798828125","2.7953643798828125","2.723475605249405","2.723475605249405","2.723475605249405","","",""
"13518","2.8684256076812744","2.8684256076812744","2.8684256076812744","2.8067309856414795","2.8067309856414795","2.8067309856414795","2.866323232650757","2.866323232650757","2.866323232650757"
"13520","2.783486843109131","2.783486843109131","2.783486843109131","","","","","",""
"13521","","","","","","","2.724475145339966","2.724475145339966","2.724475145339966"
"13522","2.75781512260437","2.75781512260437","2.75781512260437","2.694053292274475","2.694053292274475","2.694053292274475","2.755390167236328","2.755390167236328","2.755390167236328"
"13523","","","","2.7543745934963226","2.7543745934963226","2.7543745934963226","2.822615146636963","2.822615146636963","2.822615146636963"
"13524","2.863009452819824","2.863009452819824","2.863009452819824","","","","","",""
"13526","","","","2.7333395183086395","2.7333395183086395","2.7333395183086395","","",""
"13527","","","","2.607679456472397","2.607679456472397","2.607679456472397","","",""
"13528","","","","2.739547073841095","2.739547073841095","2.739547073841095","","",""
"13529","","","","2.7876006960868835","2.7876006960868835","2.7876006960868835","2.8544461727142334","2.8544461727142334","2.8544461727142334"
"13530","2.761112928390503","2.761112928390503","2.761112928390503","2.6920783817768097","2.6920783817768097","2.6920783817768097","","",""
"13531","2.8466451168060303","2.8466451168060303","2.8466451168060303","2.7762149572372437","2.7762149572372437","2.7762149572372437","","",""
"13533","2.76185941696167","2.76185941696167","2.76185941696167","2.6996581852436066","2.6996581852436066","2.6996581852436066","2.7612593173980713","2.7612593173980713","2.7612593173980713"
"13534","2.684692621231079","2.684692621231079","2.684692621231079","","","","","",""
"13535","","","","","","","2.761003017425537","2.761003017425537","2.761003017425537"
"13536","","","","","","","2.862809896469116","2.862809896469116","2.862809896469116"
"13537","","","","2.690956771373749","2.690956771373749","2.690956771373749","2.7572667598724365","2.7572667598724365","2.7572667598724365"
"13539","2.7264091968536377","2.7264091968536377","2.7264091968536377","2.6559925377368927","2.6559925377368927","2.6559925377368927","2.7253260612487793","2.7253260612487793","2.7253260612487793"
"13540","2.6907260417938232","2.6907260417938232","2.6907260417938232","2.6201565265655518","2.6201565265655518","2.6201565265655518","","",""
"13541","","","","","","","2.678694725036621","2.678694725036621","2.678694725036621"
"13542","2.8564112186431885","2.8564112186431885","2.8564112186431885","","","","2.855231285095215","2.855231285095215","2.855231285095215"
"13543","","","","","","","3.0447375774383545","3.0447375774383545","3.0447375774383545"
"13544","2.7901265621185303","2.7901265621185303","2.7901265621185303","","","","2.788759469985962","2.788759469985962","2.788759469985962"
"13545","","","","2.6903606355190277","2.6903606355190277","2.6903606355190277","","",""
"13546","","","","2.6770420968532562","2.6770420968532562","2.6770420968532562","2.746481418609619","2.746481418609619","2.746481418609619"
"13547","","","","2.7594052851200104","2.7594052851200104","2.7594052851200104","2.827263116836548","2.827263116836548","2.827263116836548"
"13548","","","","","","","2.5517570972442627","2.5517570972442627","2.5517570972442627"
"13549","","","","2.628592997789383","2.628592997789383","2.628592997789383","2.691040277481079","2.691040277481079","2.691040277481079"
"13550","2.7790639400482178","2.7790639400482178","2.7790639400482178","","","","","",""
"13551","2.694345712661743","2.694345712661743","2.694345712661743","","","","","",""
"13552","","","","2.6312933266162872","2.6312933266162872","2.6312933266162872","","",""
"13553","","","","2.737613707780838","2.737613707780838","2.737613707780838","","",""
"13554","2.8273556232452393","2.8273556232452393","2.8273556232452393","2.751153975725174","2.751153975725174","2.751153975725174","","",""
"13555","","","","2.754075974225998","2.754075974225998","2.754075974225998","","",""
"13556","2.899672746658325","2.899672746658325","2.899672746658325","2.825774520635605","2.825774520635605","2.825774520635605","","",""
"13557","","","","2.577646553516388","2.577646553516388","2.577646553516388","","",""
"13558","","","","2.816316992044449","2.816316992044449","2.816316992044449","","",""
"13559","","","","2.6670705378055573","2.6670705378055573","2.6670705378055573","2.730093002319336","2.730093002319336","2.730093002319336"
"13560","2.883392572402954","2.883392572402954","2.883392572402954","2.8212946355342865","2.8212946355342865","2.8212946355342865","","",""
"13561","","","","2.5934181809425354","2.5934181809425354","2.5934181809425354","","",""
"13562","","","","2.7203168272972107","2.7203168272972107","2.7203168272972107","2.7857842445373535","2.7857842445373535","2.7857842445373535"
"13563","2.811556100845337","2.811556100845337","2.811556100845337","","","","","",""
"13564","2.6787326335906982","2.6787326335906982","2.6787326335906982","2.6148776710033417","2.6148776710033417","2.6148776710033417","","",""
"13565","2.778568983078003","2.778568983078003","2.778568983078003","2.709164321422577","2.709164321422577","2.709164321422577","","",""
"13568","2.7022924423217773","2.7022924423217773","2.7022924423217773","","","","","",""
"13569","","","","2.6928578913211823","2.6928578913211823","2.6928578913211823","","",""
"13572","","","","2.7430768609046936","2.7430768609046936","2.7430768609046936","","",""
"13573","","","","2.7186228036880493","2.7186228036880493","2.7186228036880493","","",""
"13574","","","","2.7824637591838837","2.7824637591838837","2.7824637591838837","","",""
"13577","2.638936996459961","2.638936996459961","2.638936996459961","2.57131364941597","2.57131364941597","2.57131364941597","","",""
"13578","","","","","","","2.700176477432251","2.700176477432251","2.700176477432251"
"13579","2.911442995071411","2.911442995071411","2.911442995071411","","","","2.9107799530029297","2.9107799530029297","2.9107799530029297"
"13581","2.7819101810455322","2.7819101810455322","2.7819101810455322","2.711327403783798","2.711327403783798","2.711327403783798","","",""
"13582","2.752058506011963","2.752058506011963","2.752058506011963","","","","","",""
"13583","2.781139373779297","2.781139373779297","2.781139373779297","","","","","",""
"13584","2.851494312286377","2.851494312286377","2.851494312286377","","","","2.850005626678467","2.850005626678467","2.850005626678467"
"13585","2.7368111610412598","2.7368111610412598","2.7368111610412598","","","","","",""
"13586","","","","","","","2.8201560974121094","2.8201560974121094","2.8201560974121094"
"13587","2.9287986755371094","2.9287986755371094","2.9287986755371094","","","","","",""
"13588","","","","2.6804650723934174","2.6804650723934174","2.6804650723934174","","",""
"13589","3.0401089191436768","3.0401089191436768","3.0401089191436768","","","","3.0409111976623535","3.0409111976623535","3.0409111976623535"
"13590","","","","2.7735429108142853","2.7735429108142853","2.7735429108142853","","",""
"13591","2.7402503490448","2.7402503490448","2.7402503490448","2.6720499396324158","2.6720499396324158","2.6720499396324158","","",""
"13592","","","","2.644211381673813","2.644211381673813","2.644211381673813","","",""
"13593","","","","2.4667646288871765","2.4667646288871765","2.4667646288871765","","",""
"13594","","","","2.3782284259796143","2.3782284259796143","2.3782284259796143","","",""
"13595","2.333472490310669","2.333472490310669","2.333472490310669","2.282423257827759","2.282423257827759","2.282423257827759","2.3320276737213135","2.3320276737213135","2.3320276737213135"
"13596","","","","2.726254642009735","2.726254642009735","2.726254642009735","2.7943613529205322","2.7943613529205322","2.7943613529205322"
"13597","2.883185386657715","2.883185386657715","2.883185386657715","2.8098596930503845","2.8098596930503845","2.8098596930503845","","",""
"13598","","","","2.5955903828144073","2.5955903828144073","2.5955903828144073","","",""
"13600","2.7939321994781494","2.7939321994781494","2.7939321994781494","","","","2.7933595180511475","2.7933595180511475","2.7933595180511475"
"13601","2.7970941066741943","2.7970941066741943","2.7970941066741943","2.7281614542007446","2.7281614542007446","2.7281614542007446","","",""
"13603","2.767364263534546","2.767364263534546","2.767364263534546","","","","2.7663826942443848","2.7663826942443848","2.7663826942443848"
"13604","2.7855300903320312","2.7855300903320312","2.7855300903320312","","","","2.7852025032043457","2.7852025032043457","2.7852025032043457"
"13605","2.74638032913208","2.74638032913208","2.74638032913208","","","","2.745828151702881","2.745828151702881","2.745828151702881"
"13606","","","","2.7365794479846954","2.7365794479846954","2.7365794479846954","2.801715612411499","2.801715612411499","2.801715612411499"
"13607","2.860687255859375","2.860687255859375","2.860687255859375","","","","","",""
"13608","2.8158810138702393","2.8158810138702393","2.8158810138702393","","","","","",""
"13609","2.776418924331665","2.776418924331665","2.776418924331665","2.7053067684173584","2.7053067684173584","2.7053067684173584","","",""
"13610","2.741164207458496","2.741164207458496","2.741164207458496","2.6683529019355774","2.6683529019355774","2.6683529019355774","","",""
"13611","2.820563316345215","2.820563316345215","2.820563316345215","","","","","",""
"13612","","","","","","","3.008720874786377","3.008720874786377","3.008720874786377"
"13613","","","","","","","2.8444948196411133","2.8444948196411133","2.8444948196411133"
"13615","2.7437679767608643","2.7437679767608643","2.7437679767608643","","","","","",""
"13616","","","","","","","2.793788433074951","2.793788433074951","2.793788433074951"
"13617","","","","2.6472405791282654","2.6472405791282654","2.6472405791282654","2.7182939052581787","2.7182939052581787","2.7182939052581787"
