"Step","mini-arc-50b - lm_loss","mini-arc-50b - lm_loss__MIN","mini-arc-50b - lm_loss__MAX","mini-arc-50b - lm_loss_adj","mini-arc-50b - lm_loss_adj__MIN","mini-arc-50b - lm_loss_adj__MAX","mini-lm - lm_loss","mini-lm - lm_loss__MIN","mini-lm - lm_loss__MAX"
"61977","3.096045732498169","3.096045732498169","3.096045732498169","","","","","",""
"61980","","","","2.9523167610168457","2.9523167610168457","2.9523167610168457","","",""
"61982","3.102116107940674","3.102116107940674","3.102116107940674","","","","","",""
"61996","2.978572368621826","2.978572368621826","2.978572368621826","","","","","",""
"62003","2.9466745853424072","2.9466745853424072","2.9466745853424072","","","","","",""
"62008","","","","2.900904893875122","2.900904893875122","2.900904893875122","","",""
"62010","","","","","","","3.1202752590179443","3.1202752590179443","3.1202752590179443"
"62016","","","","2.936084032058716","2.936084032058716","2.936084032058716","3.0529394149780273","3.0529394149780273","3.0529394149780273"
"62030","","","","","","","3.168752670288086","3.168752670288086","3.168752670288086"
"62033","","","","","","","3.0526323318481445","3.0526323318481445","3.0526323318481445"
"62043","","","","","","","3.098646402359009","3.098646402359009","3.098646402359009"
"62045","","","","","","","3.2084755897521973","3.2084755897521973","3.2084755897521973"
"62051","2.9526796340942383","2.9526796340942383","2.9526796340942383","","","","","",""
"62054","","","","2.9308018684387207","2.9308018684387207","2.9308018684387207","","",""
"62061","","","","3.028045892715454","3.028045892715454","3.028045892715454","","",""
"62064","","","","3.0275352001190186","3.0275352001190186","3.0275352001190186","","",""
"62075","","","","","","","3.0990002155303955","3.0990002155303955","3.0990002155303955"
"62085","2.9459660053253174","2.9459660053253174","2.9459660053253174","","","","","",""
"62086","","","","2.871384382247925","2.871384382247925","2.871384382247925","","",""
"62091","","","","","","","2.960897207260132","2.960897207260132","2.960897207260132"
"62092","","","","2.9341418743133545","2.9341418743133545","2.9341418743133545","","",""
"62098","","","","","","","3.1810109615325928","3.1810109615325928","3.1810109615325928"
"62108","3.0944905281066895","3.0944905281066895","3.0944905281066895","","","","","",""
"62113","2.9533727169036865","2.9533727169036865","2.9533727169036865","","","","","",""
"62118","3.0505337715148926","3.0505337715148926","3.0505337715148926","","","","","",""
"62120","","","","2.8191394805908203","2.8191394805908203","2.8191394805908203","","",""
"62128","3.136988401412964","3.136988401412964","3.136988401412964","","","","","",""
"62132","3.0542895793914795","3.0542895793914795","3.0542895793914795","2.9239330291748047","2.9239330291748047","2.9239330291748047","","",""
"62136","","","","","","","2.890432834625244","2.890432834625244","2.890432834625244"
"62139","","","","","","","3.020047664642334","3.020047664642334","3.020047664642334"
"62144","","","","","","","3.0859622955322266","3.0859622955322266","3.0859622955322266"
"62145","3.0239369869232178","3.0239369869232178","3.0239369869232178","","","","","",""
"62151","","","","2.8383538722991943","2.8383538722991943","2.8383538722991943","","",""
"62156","","","","3.063342332839966","3.063342332839966","3.063342332839966","","",""
"62163","","","","","","","3.1866981983184814","3.1866981983184814","3.1866981983184814"
"62176","3.132721424102783","3.132721424102783","3.132721424102783","","","","","",""
"62185","","","","2.9610700607299805","2.9610700607299805","2.9610700607299805","","",""
"62188","","","","2.8020777702331543","2.8020777702331543","2.8020777702331543","","",""
"62195","","","","2.9821817874908447","2.9821817874908447","2.9821817874908447","","",""
"62206","","","","","","","3.3392586708068848","3.3392586708068848","3.3392586708068848"
"62209","3.1330344676971436","3.1330344676971436","3.1330344676971436","","","","","",""
"62220","3.1677017211914062","3.1677017211914062","3.1677017211914062","","","","","",""
"62230","","","","","","","3.16630220413208","3.16630220413208","3.16630220413208"
"62235","3.1787641048431396","3.1787641048431396","3.1787641048431396","3.036290168762207","3.036290168762207","3.036290168762207","","",""
"62249","2.985137939453125","2.985137939453125","2.985137939453125","","","","","",""
"62253","","","","2.9050486087799072","2.9050486087799072","2.9050486087799072","","",""
"62265","3.055117130279541","3.055117130279541","3.055117130279541","","","","","",""
"62267","3.045344591140747","3.045344591140747","3.045344591140747","","","","","",""
"62272","","","","2.956923007965088","2.956923007965088","2.956923007965088","","",""
"62273","3.0433766841888428","3.0433766841888428","3.0433766841888428","","","","","",""
"62280","","","","2.9940755367279053","2.9940755367279053","2.9940755367279053","","",""
"62281","3.0625271797180176","3.0625271797180176","3.0625271797180176","","","","","",""
"62294","","","","","","","3.1108906269073486","3.1108906269073486","3.1108906269073486"
"62298","3.119503974914551","3.119503974914551","3.119503974914551","","","","","",""
"62303","","","","3.0068881511688232","3.0068881511688232","3.0068881511688232","","",""
"62323","3.1422338485717773","3.1422338485717773","3.1422338485717773","","","","","",""
"62326","","","","3.0073330402374268","3.0073330402374268","3.0073330402374268","","",""
"62328","","","","","","","3.060361623764038","3.060361623764038","3.060361623764038"
"62333","3.114048957824707","3.114048957824707","3.114048957824707","","","","","",""
"62347","","","","2.9227585792541504","2.9227585792541504","2.9227585792541504","","",""
"62350","","","","2.8709499835968018","2.8709499835968018","2.8709499835968018","","",""
"62356","","","","2.861211061477661","2.861211061477661","2.861211061477661","","",""
"62360","3.13434100151062","3.13434100151062","3.13434100151062","","","","3.1330173015594482","3.1330173015594482","3.1330173015594482"
"62362","","","","","","","2.9772424697875977","2.9772424697875977","2.9772424697875977"
"62363","3.064382553100586","3.064382553100586","3.064382553100586","","","","","",""
"62382","","","","2.967761754989624","2.967761754989624","2.967761754989624","","",""
"62386","","","","2.9984068870544434","2.9984068870544434","2.9984068870544434","","",""
"62397","3.0459024906158447","3.0459024906158447","3.0459024906158447","","","","","",""
"62410","","","","2.8887362480163574","2.8887362480163574","2.8887362480163574","","",""
"62412","","","","","","","3.145660161972046","3.145660161972046","3.145660161972046"
"62424","3.0423412322998047","3.0423412322998047","3.0423412322998047","","","","","",""
"62429","3.0470523834228516","3.0470523834228516","3.0470523834228516","","","","","",""
"62439","","","","","","","3.128264904022217","3.128264904022217","3.128264904022217"
"62444","","","","","","","3.281982183456421","3.281982183456421","3.281982183456421"
"62445","3.415590286254883","3.415590286254883","3.415590286254883","","","","","",""
"62448","","","","2.848618745803833","2.848618745803833","2.848618745803833","","",""
"62449","","","","3.022766351699829","3.022766351699829","3.022766351699829","","",""
"62456","","","","","","","3.0539190769195557","3.0539190769195557","3.0539190769195557"
"62461","","","","2.9447271823883057","2.9447271823883057","2.9447271823883057","","",""
"62470","","","","","","","3.370436668395996","3.370436668395996","3.370436668395996"
"62478","3.1020710468292236","3.1020710468292236","3.1020710468292236","","","","","",""
"62485","3.0602712631225586","3.0602712631225586","3.0602712631225586","","","","","",""
"62487","3.029010772705078","3.029010772705078","3.029010772705078","","","","","",""
"62497","","","","","","","3.0534114837646484","3.0534114837646484","3.0534114837646484"
"62498","","","","","","","2.9898297786712646","2.9898297786712646","2.9898297786712646"
"62500","","","","2.863508701324463","2.863508701324463","2.863508701324463","","",""
"62501","2.9955437183380127","2.9955437183380127","2.9955437183380127","","","","","",""
"62505","3.0426440238952637","3.0426440238952637","3.0426440238952637","","","","","",""
"62508","","","","2.824587345123291","2.824587345123291","2.824587345123291","","",""
"62511","","","","","","","3.0898616313934326","3.0898616313934326","3.0898616313934326"
"62512","","","","","","","3.140042304992676","3.140042304992676","3.140042304992676"
"62515","","","","","","","2.9689314365386963","2.9689314365386963","2.9689314365386963"
"62527","3.013249397277832","3.013249397277832","3.013249397277832","","","","","",""
"62528","","","","2.8227078914642334","2.8227078914642334","2.8227078914642334","","",""
"62537","2.977944850921631","2.977944850921631","2.977944850921631","","","","","",""
"62541","","","","2.9582386016845703","2.9582386016845703","2.9582386016845703","","",""
"62547","","","","","","","3.073723077774048","3.073723077774048","3.073723077774048"
"62548","","","","","","","3.0686519145965576","3.0686519145965576","3.0686519145965576"
"62549","","","","","","","3.209164619445801","3.209164619445801","3.209164619445801"
"62551","","","","3.148615837097168","3.148615837097168","3.148615837097168","","",""
"62552","","","","2.9793756008148193","2.9793756008148193","2.9793756008148193","","",""
"62556","","","","2.8174426555633545","2.8174426555633545","2.8174426555633545","","",""
"62564","","","","2.975426197052002","2.975426197052002","2.975426197052002","","",""
"62565","","","","","","","3.1051015853881836","3.1051015853881836","3.1051015853881836"
"62574","","","","2.9264230728149414","2.9264230728149414","2.9264230728149414","","",""
"62578","","","","2.9798717498779297","2.9798717498779297","2.9798717498779297","","",""
"62579","","","","3.152454137802124","3.152454137802124","3.152454137802124","","",""
"62580","","","","","","","3.1199774742126465","3.1199774742126465","3.1199774742126465"
"62589","","","","","","","3.1285977363586426","3.1285977363586426","3.1285977363586426"
"62597","","","","2.9325153827667236","2.9325153827667236","2.9325153827667236","","",""
"62598","3.167850971221924","3.167850971221924","3.167850971221924","","","","","",""
"62600","","","","2.976595401763916","2.976595401763916","2.976595401763916","","",""
"62609","","","","2.9061195850372314","2.9061195850372314","2.9061195850372314","","",""
"62610","","","","2.948695659637451","2.948695659637451","2.948695659637451","","",""
"62613","3.178593158721924","3.178593158721924","3.178593158721924","","","","","",""
"62617","","","","","","","3.056699275970459","3.056699275970459","3.056699275970459"
"62629","","","","2.926621437072754","2.926621437072754","2.926621437072754","","",""
"62638","","","","","","","3.051713466644287","3.051713466644287","3.051713466644287"
"62647","","","","2.9412271976470947","2.9412271976470947","2.9412271976470947","","",""
"62653","3.0555756092071533","3.0555756092071533","3.0555756092071533","","","","","",""
"62655","3.110733985900879","3.110733985900879","3.110733985900879","","","","","",""
"62666","3.0126490592956543","3.0126490592956543","3.0126490592956543","","","","","",""
"62667","3.126314878463745","3.126314878463745","3.126314878463745","","","","","",""
"62669","3.0564157962799072","3.0564157962799072","3.0564157962799072","","","","","",""
"62679","3.025484085083008","3.025484085083008","3.025484085083008","","","","","",""
"62686","3.1491808891296387","3.1491808891296387","3.1491808891296387","","","","","",""
"62689","","","","","","","3.1310596466064453","3.1310596466064453","3.1310596466064453"
"62691","","","","2.9981255531311035","2.9981255531311035","2.9981255531311035","","",""
"62695","","","","","","","3.05476713180542","3.05476713180542","3.05476713180542"
"62713","","","","3.024628162384033","3.024628162384033","3.024628162384033","","",""
"62714","","","","","","","3.175858497619629","3.175858497619629","3.175858497619629"
"62719","","","","","","","3.1348156929016113","3.1348156929016113","3.1348156929016113"
"62722","","","","","","","3.1091554164886475","3.1091554164886475","3.1091554164886475"
"62733","3.1314711570739746","3.1314711570739746","3.1314711570739746","","","","","",""
"62736","","","","2.985775947570801","2.985775947570801","2.985775947570801","","",""
"62737","","","","2.948570728302002","2.948570728302002","2.948570728302002","","",""
"62746","","","","","","","2.9963760375976562","2.9963760375976562","2.9963760375976562"
"62747","3.108137607574463","3.108137607574463","3.108137607574463","","","","","",""
"62752","3.1265647411346436","3.1265647411346436","3.1265647411346436","","","","","",""
"62754","","","","","","","3.3912463188171387","3.3912463188171387","3.3912463188171387"
"62760","","","","2.929594039916992","2.929594039916992","2.929594039916992","","",""
"62762","","","","","","","3.0922799110412598","3.0922799110412598","3.0922799110412598"
"62764","3.1145219802856445","3.1145219802856445","3.1145219802856445","","","","","",""
"62768","","","","","","","3.048543930053711","3.048543930053711","3.048543930053711"
"62771","","","","3.005567789077759","3.005567789077759","3.005567789077759","","",""
"62781","3.2674221992492676","3.2674221992492676","3.2674221992492676","","","","","",""
"62785","","","","2.8852429389953613","2.8852429389953613","2.8852429389953613","","",""
"62793","","","","","","","3.190272331237793","3.190272331237793","3.190272331237793"
"62797","","","","","","","2.975539445877075","2.975539445877075","2.975539445877075"
"62809","","","","3.2104201316833496","3.2104201316833496","3.2104201316833496","","",""
"62815","","","","2.9514358043670654","2.9514358043670654","2.9514358043670654","","",""
"62816","","","","3.0638227462768555","3.0638227462768555","3.0638227462768555","","",""
"62821","3.0916173458099365","3.0916173458099365","3.0916173458099365","","","","","",""
"62825","3.1815552711486816","3.1815552711486816","3.1815552711486816","","","","","",""
"62843","","","","","","","3.2179012298583984","3.2179012298583984","3.2179012298583984"
"62847","","","","2.928882598876953","2.928882598876953","2.928882598876953","","",""
"62857","","","","2.9173712730407715","2.9173712730407715","2.9173712730407715","","",""
"62861","3.2889251708984375","3.2889251708984375","3.2889251708984375","","","","","",""
"62876","","","","","","","3.0882821083068848","3.0882821083068848","3.0882821083068848"
"62891","","","","2.9389705657958984","2.9389705657958984","2.9389705657958984","","",""
"62896","","","","","","","3.1789393424987793","3.1789393424987793","3.1789393424987793"
"62898","","","","","","","3.1092474460601807","3.1092474460601807","3.1092474460601807"
"62902","","","","","","","3.0789575576782227","3.0789575576782227","3.0789575576782227"
"62904","","","","2.894205093383789","2.894205093383789","2.894205093383789","","",""
"62907","3.074284076690674","3.074284076690674","3.074284076690674","","","","","",""
"62917","","","","3.039832592010498","3.039832592010498","3.039832592010498","","",""
"62919","","","","3.0335960388183594","3.0335960388183594","3.0335960388183594","","",""
"62920","","","","2.9103312492370605","2.9103312492370605","2.9103312492370605","","",""
"62922","","","","","","","3.063640832901001","3.063640832901001","3.063640832901001"
"62938","","","","2.9498517513275146","2.9498517513275146","2.9498517513275146","","",""
"62941","","","","","","","3.0282254219055176","3.0282254219055176","3.0282254219055176"
"62944","","","","","","","3.1264901161193848","3.1264901161193848","3.1264901161193848"
"62951","","","","2.987879514694214","2.987879514694214","2.987879514694214","","",""
"62955","","","","","","","3.106938362121582","3.106938362121582","3.106938362121582"
"62956","3.111206531524658","3.111206531524658","3.111206531524658","","","","","",""
"62971","","","","3.0153439044952393","3.0153439044952393","3.0153439044952393","","",""
"62978","","","","2.841390371322632","2.841390371322632","2.841390371322632","","",""
"62981","3.114555597305298","3.114555597305298","3.114555597305298","","","","","",""
"62993","3.0338094234466553","3.0338094234466553","3.0338094234466553","","","","","",""
"62997","3.1099321842193604","3.1099321842193604","3.1099321842193604","","","","","",""
"63000","","","","","","","3.064418315887451","3.064418315887451","3.064418315887451"
"63001","","","","","","","3.1341567039489746","3.1341567039489746","3.1341567039489746"
"63007","3.1731865406036377","3.1731865406036377","3.1731865406036377","","","","","",""
"63013","3.051589012145996","3.051589012145996","3.051589012145996","","","","","",""
"63015","","","","2.9389076232910156","2.9389076232910156","2.9389076232910156","","",""
"63020","","","","2.9851462841033936","2.9851462841033936","2.9851462841033936","","",""
"63021","3.1927783489227295","3.1927783489227295","3.1927783489227295","","","","","",""
"63028","3.178956985473633","3.178956985473633","3.178956985473633","","","","","",""
"63032","","","","2.932250499725342","2.932250499725342","2.932250499725342","","",""
"63044","","","","2.9308762550354004","2.9308762550354004","2.9308762550354004","","",""
"63049","","","","","","","3.231253147125244","3.231253147125244","3.231253147125244"
"63071","","","","2.905118227005005","2.905118227005005","2.905118227005005","","",""
"63072","2.987373113632202","2.987373113632202","2.987373113632202","","","","","",""
"63087","2.959967613220215","2.959967613220215","2.959967613220215","","","","2.9665396213531494","2.9665396213531494","2.9665396213531494"
"63108","","","","3.0758216381073","3.0758216381073","3.0758216381073","","",""
"63115","","","","2.8191990852355957","2.8191990852355957","2.8191990852355957","","",""
"63118","","","","2.952626943588257","2.952626943588257","2.952626943588257","3.080624580383301","3.080624580383301","3.080624580383301"
"63124","","","","","","","3.00895094871521","3.00895094871521","3.00895094871521"
"63130","3.0787529945373535","3.0787529945373535","3.0787529945373535","","","","","",""
"63132","","","","3.0354325771331787","3.0354325771331787","3.0354325771331787","","",""
"63160","","","","","","","3.0622682571411133","3.0622682571411133","3.0622682571411133"
"63164","3.3079729080200195","3.3079729080200195","3.3079729080200195","","","","","",""
"63167","2.9154233932495117","2.9154233932495117","2.9154233932495117","","","","2.924069404602051","2.924069404602051","2.924069404602051"
"63173","","","","","","","3.002736806869507","3.002736806869507","3.002736806869507"
"63175","","","","2.9821386337280273","2.9821386337280273","2.9821386337280273","","",""
"63177","","","","","","","3.10984468460083","3.10984468460083","3.10984468460083"
"63182","3.068387985229492","3.068387985229492","3.068387985229492","","","","","",""
"63200","","","","","","","2.9768073558807373","2.9768073558807373","2.9768073558807373"
"63201","","","","2.8965797424316406","2.8965797424316406","2.8965797424316406","3.0189368724823","3.0189368724823","3.0189368724823"
"63204","3.041304588317871","3.041304588317871","3.041304588317871","","","","","",""
"63210","3.0506579875946045","3.0506579875946045","3.0506579875946045","","","","","",""
"63212","3.085860252380371","3.085860252380371","3.085860252380371","","","","","",""
"63220","","","","","","","3.2259345054626465","3.2259345054626465","3.2259345054626465"
"63227","","","","","","","3.1958861351013184","3.1958861351013184","3.1958861351013184"
"63230","3.0781924724578857","3.0781924724578857","3.0781924724578857","","","","","",""
"63233","3.0418272018432617","3.0418272018432617","3.0418272018432617","","","","","",""
"63238","","","","","","","3.0279102325439453","3.0279102325439453","3.0279102325439453"
"63239","","","","","","","3.0682337284088135","3.0682337284088135","3.0682337284088135"
"63245","","","","3.097756862640381","3.097756862640381","3.097756862640381","","",""
"63247","3.1516215801239014","3.1516215801239014","3.1516215801239014","","","","","",""
"63261","","","","2.879396677017212","2.879396677017212","2.879396677017212","","",""
"63262","3.040315628051758","3.040315628051758","3.040315628051758","","","","","",""
"63270","","","","","","","3.0472543239593506","3.0472543239593506","3.0472543239593506"
"63272","","","","","","","3.131646156311035","3.131646156311035","3.131646156311035"
"63275","","","","","","","3.092890739440918","3.092890739440918","3.092890739440918"
"63281","","","","3.067063331604004","3.067063331604004","3.067063331604004","","",""
"63291","3.135831832885742","3.135831832885742","3.135831832885742","","","","","",""
"63298","","","","2.957763433456421","2.957763433456421","2.957763433456421","","",""
"63303","","","","3.014721155166626","3.014721155166626","3.014721155166626","","",""
"63305","3.4011144638061523","3.4011144638061523","3.4011144638061523","","","","","",""
"63308","","","","","","","3.057614803314209","3.057614803314209","3.057614803314209"
"63310","","","","","","","3.1672608852386475","3.1672608852386475","3.1672608852386475"
"63316","","","","2.988520383834839","2.988520383834839","2.988520383834839","","",""
"63318","","","","","","","3.045776128768921","3.045776128768921","3.045776128768921"
"63322","3.170786142349243","3.170786142349243","3.170786142349243","","","","","",""
"63323","","","","","","","3.0295262336730957","3.0295262336730957","3.0295262336730957"
"63327","","","","2.9297821521759033","2.9297821521759033","2.9297821521759033","","",""
"63329","","","","","","","3.021191358566284","3.021191358566284","3.021191358566284"
"63333","3.1660802364349365","3.1660802364349365","3.1660802364349365","","","","","",""
"63341","","","","","","","3.068023204803467","3.068023204803467","3.068023204803467"
"63344","3.1383180618286133","3.1383180618286133","3.1383180618286133","","","","","",""
"63347","","","","","","","2.957026720046997","2.957026720046997","2.957026720046997"
"63354","3.0535333156585693","3.0535333156585693","3.0535333156585693","2.9112637042999268","2.9112637042999268","2.9112637042999268","","",""
"63358","","","","","","","3.048990488052368","3.048990488052368","3.048990488052368"
"63361","","","","","","","3.118168354034424","3.118168354034424","3.118168354034424"
"63362","","","","","","","3.0658199787139893","3.0658199787139893","3.0658199787139893"
"63368","","","","","","","3.1396610736846924","3.1396610736846924","3.1396610736846924"
"63370","3.011385679244995","3.011385679244995","3.011385679244995","","","","","",""
"63376","","","","2.836682081222534","2.836682081222534","2.836682081222534","","",""
"63384","","","","","","","3.075268030166626","3.075268030166626","3.075268030166626"
"63394","","","","","","","3.0447795391082764","3.0447795391082764","3.0447795391082764"
"63406","","","","2.983994722366333","2.983994722366333","2.983994722366333","","",""
"63407","","","","2.9952797889709473","2.9952797889709473","2.9952797889709473","","",""
"63411","","","","","","","3.0334227085113525","3.0334227085113525","3.0334227085113525"
"63416","","","","","","","3.0714821815490723","3.0714821815490723","3.0714821815490723"
"63423","3.0152626037597656","3.0152626037597656","3.0152626037597656","","","","","",""
"63426","","","","","","","3.384958028793335","3.384958028793335","3.384958028793335"
"63445","","","","","","","2.9969100952148438","2.9969100952148438","2.9969100952148438"
"63451","3.076117992401123","3.076117992401123","3.076117992401123","","","","3.081757068634033","3.081757068634033","3.081757068634033"
"63453","","","","","","","3.0733745098114014","3.0733745098114014","3.0733745098114014"
"63456","3.2348527908325195","3.2348527908325195","3.2348527908325195","","","","","",""
"63460","","","","2.9230871200561523","2.9230871200561523","2.9230871200561523","","",""
"63471","","","","","","","3.0101046562194824","3.0101046562194824","3.0101046562194824"
"63486","3.147446632385254","3.147446632385254","3.147446632385254","","","","","",""
"63498","","","","","","","3.0611143112182617","3.0611143112182617","3.0611143112182617"
"63508","","","","","","","3.064764976501465","3.064764976501465","3.064764976501465"
"63509","","","","3.02064847946167","3.02064847946167","3.02064847946167","","",""
"63510","","","","","","","3.0888075828552246","3.0888075828552246","3.0888075828552246"
"63513","3.2909467220306396","3.2909467220306396","3.2909467220306396","","","","","",""
"63520","3.1341607570648193","3.1341607570648193","3.1341607570648193","","","","","",""
"63522","","","","","","","2.9429497718811035","2.9429497718811035","2.9429497718811035"
"63527","","","","2.885854959487915","2.885854959487915","2.885854959487915","3.0249643325805664","3.0249643325805664","3.0249643325805664"
"63533","","","","","","","3.144063949584961","3.144063949584961","3.144063949584961"
"63547","","","","2.974522113800049","2.974522113800049","2.974522113800049","","",""
"63549","","","","","","","3.1562318801879883","3.1562318801879883","3.1562318801879883"
"63555","","","","","","","3.0390937328338623","3.0390937328338623","3.0390937328338623"
"63558","","","","","","","3.0326173305511475","3.0326173305511475","3.0326173305511475"
"63566","","","","","","","3.0459651947021484","3.0459651947021484","3.0459651947021484"
"63595","","","","","","","3.1019129753112793","3.1019129753112793","3.1019129753112793"
"63601","","","","2.8665359020233154","2.8665359020233154","2.8665359020233154","","",""
"63613","","","","2.849428176879883","2.849428176879883","2.849428176879883","","",""
"63616","3.085613489151001","3.085613489151001","3.085613489151001","","","","","",""
"63636","3.025613307952881","3.025613307952881","3.025613307952881","","","","3.030897378921509","3.030897378921509","3.030897378921509"
"63652","3.0433099269866943","3.0433099269866943","3.0433099269866943","","","","","",""
"63657","","","","3.022319793701172","3.022319793701172","3.022319793701172","","",""
"63660","","","","3.30079984664917","3.30079984664917","3.30079984664917","","",""
"63664","","","","2.9017221927642822","2.9017221927642822","2.9017221927642822","3.0470197200775146","3.0470197200775146","3.0470197200775146"
"63665","","","","3.0377042293548584","3.0377042293548584","3.0377042293548584","3.1855711936950684","3.1855711936950684","3.1855711936950684"
"63676","","","","2.8365378379821777","2.8365378379821777","2.8365378379821777","","",""
"63679","","","","2.993499994277954","2.993499994277954","2.993499994277954","","",""
"63693","3.076439142227173","3.076439142227173","3.076439142227173","","","","","",""
"63695","","","","2.9620680809020996","2.9620680809020996","2.9620680809020996","","",""
"63697","","","","2.8545854091644287","2.8545854091644287","2.8545854091644287","","",""
"63701","","","","","","","3.2016103267669678","3.2016103267669678","3.2016103267669678"
"63705","","","","2.919599771499634","2.919599771499634","2.919599771499634","","",""
"63713","3.135350465774536","3.135350465774536","3.135350465774536","","","","","",""
"63715","3.2454957962036133","3.2454957962036133","3.2454957962036133","","","","","",""
"63716","3.069162368774414","3.069162368774414","3.069162368774414","","","","","",""
"63725","","","","","","","3.072847843170166","3.072847843170166","3.072847843170166"
"63738","3.0521042346954346","3.0521042346954346","3.0521042346954346","","","","","",""
"63739","3.058633804321289","3.058633804321289","3.058633804321289","","","","","",""
"63745","","","","2.997419834136963","2.997419834136963","2.997419834136963","","",""
"63755","","","","2.8716328144073486","2.8716328144073486","2.8716328144073486","","",""
"63757","3.059074878692627","3.059074878692627","3.059074878692627","","","","","",""
"63758","","","","2.8807830810546875","2.8807830810546875","2.8807830810546875","","",""
"63760","3.152852773666382","3.152852773666382","3.152852773666382","","","","","",""
"63768","","","","","","","3.135235548019409","3.135235548019409","3.135235548019409"
"63775","","","","3.2932016849517822","3.2932016849517822","3.2932016849517822","","",""
"63778","3.166472911834717","3.166472911834717","3.166472911834717","","","","","",""
"63794","","","","","","","3.018763542175293","3.018763542175293","3.018763542175293"
"63798","3.3129336833953857","3.3129336833953857","3.3129336833953857","","","","3.3208565711975098","3.3208565711975098","3.3208565711975098"
"63800","3.16552472114563","3.16552472114563","3.16552472114563","","","","","",""
"63808","2.9393887519836426","2.9393887519836426","2.9393887519836426","","","","","",""
"63817","","","","","","","2.980720281600952","2.980720281600952","2.980720281600952"
"63822","2.9894955158233643","2.9894955158233643","2.9894955158233643","","","","","",""
"63828","","","","","","","3.1730194091796875","3.1730194091796875","3.1730194091796875"
"63831","","","","","","","3.304238796234131","3.304238796234131","3.304238796234131"
"63832","3.125725746154785","3.125725746154785","3.125725746154785","","","","","",""
"63836","","","","","","","3.069573402404785","3.069573402404785","3.069573402404785"
"63843","","","","2.845804452896118","2.845804452896118","2.845804452896118","","",""
"63847","","","","2.9689855575561523","2.9689855575561523","2.9689855575561523","","",""
"63860","","","","","","","3.077500104904175","3.077500104904175","3.077500104904175"
"63866","2.986029624938965","2.986029624938965","2.986029624938965","","","","","",""
"63869","","","","","","","3.034395217895508","3.034395217895508","3.034395217895508"
"63870","","","","","","","3.1154892444610596","3.1154892444610596","3.1154892444610596"
"63872","","","","","","","3.0144309997558594","3.0144309997558594","3.0144309997558594"
"63877","","","","","","","2.9310898780822754","2.9310898780822754","2.9310898780822754"
"63883","","","","","","","3.110598564147949","3.110598564147949","3.110598564147949"
"63885","3.042375087738037","3.042375087738037","3.042375087738037","","","","","",""
"63890","","","","","","","3.09209942817688","3.09209942817688","3.09209942817688"
"63896","3.0786073207855225","3.0786073207855225","3.0786073207855225","","","","","",""
"63908","2.9782869815826416","2.9782869815826416","2.9782869815826416","","","","","",""
"63909","","","","3.0195655822753906","3.0195655822753906","3.0195655822753906","","",""
"63910","","","","2.8641021251678467","2.8641021251678467","2.8641021251678467","","",""
"63923","3.072413206100464","3.072413206100464","3.072413206100464","","","","","",""
"63924","","","","2.8767693042755127","2.8767693042755127","2.8767693042755127","3.0316882133483887","3.0316882133483887","3.0316882133483887"
"63928","3.1540231704711914","3.1540231704711914","3.1540231704711914","","","","","",""
"63931","","","","","","","3.103645086288452","3.103645086288452","3.103645086288452"
"63936","","","","","","","3.048997402191162","3.048997402191162","3.048997402191162"
"63945","","","","2.907973051071167","2.907973051071167","2.907973051071167","","",""
"63948","3.044593572616577","3.044593572616577","3.044593572616577","","","","","",""
"63953","","","","3.0903353691101074","3.0903353691101074","3.0903353691101074","","",""
"63954","3.114426612854004","3.114426612854004","3.114426612854004","","","","","",""
"63958","","","","","","","2.9706437587738037","2.9706437587738037","2.9706437587738037"
"63962","2.917848825454712","2.917848825454712","2.917848825454712","","","","","",""
"63965","","","","","","","2.8638954162597656","2.8638954162597656","2.8638954162597656"
"63967","","","","","","","3.0540614128112793","3.0540614128112793","3.0540614128112793"
"63972","3.081249237060547","3.081249237060547","3.081249237060547","","","","","",""
"63973","","","","","","","3.1052563190460205","3.1052563190460205","3.1052563190460205"
"63979","","","","","","","3.0420408248901367","3.0420408248901367","3.0420408248901367"
"63980","","","","2.9937243461608887","2.9937243461608887","2.9937243461608887","","",""
"63981","3.323138475418091","3.323138475418091","3.323138475418091","","","","","",""
"63983","","","","","","","3.1460378170013428","3.1460378170013428","3.1460378170013428"
"63990","","","","","","","3.1413509845733643","3.1413509845733643","3.1413509845733643"
"63998","","","","2.983830690383911","2.983830690383911","2.983830690383911","3.1321723461151123","3.1321723461151123","3.1321723461151123"
"63999","","","","","","","3.1326301097869873","3.1326301097869873","3.1326301097869873"
"64006","","","","2.9144272804260254","2.9144272804260254","2.9144272804260254","","",""
"64009","","","","","","","3.41009521484375","3.41009521484375","3.41009521484375"
"64014","","","","2.92612361907959","2.92612361907959","2.92612361907959","","",""
"64017","2.974628210067749","2.974628210067749","2.974628210067749","","","","","",""
"64018","2.9808878898620605","2.9808878898620605","2.9808878898620605","","","","","",""
"64020","","","","","","","3.100717306137085","3.100717306137085","3.100717306137085"
"64022","","","","2.8754117488861084","2.8754117488861084","2.8754117488861084","","",""
"64026","","","","2.9237966537475586","2.9237966537475586","2.9237966537475586","","",""
"64028","","","","2.99729585647583","2.99729585647583","2.99729585647583","3.1414270401000977","3.1414270401000977","3.1414270401000977"
"64033","","","","","","","3.1356348991394043","3.1356348991394043","3.1356348991394043"
