,loss
703,5.164440929889679
704,5.171200394630432
705,5.1958688497543335
706,5.247919976711273
707,5.10569965839386
708,5.384845554828644
709,5.311467409133911
710,5.287181794643402
711,5.061989068984985
712,5.244894087314606
713,5.257179141044617
714,5.303382217884064
715,5.129947900772095
716,5.2781922817230225
717,5.105893552303314
718,5.221833229064941
719,5.358848035335541
720,5.2304165959358215
721,5.32333368062973
722,5.048047721385956
723,5.127714455127716
724,5.088516294956207
725,5.187380611896515
726,5.086090862751007
727,5.179298579692841
728,5.134993493556976
729,5.1626957058906555
730,5.169407784938812
731,5.246009588241577
732,5.057032525539398
733,5.077392935752869
734,5.093134820461273
735,5.139517664909363
736,4.996560275554657
737,5.004634916782379
738,5.0423237681388855
739,5.1140217781066895
740,5.136359870433807
741,5.077975511550903
742,5.0900126695632935
743,5.083029210567474
744,5.081658065319061
745,5.132093548774719
746,4.888207137584686
747,5.1027631759643555
748,5.0594077706336975
749,5.163554549217224
750,5.1389864683151245
751,5.078629314899445
752,5.2686339020729065
753,5.1611581444740295
754,5.063593864440918
755,5.058043658733368
756,5.135136604309082
757,5.283396601676941
758,5.099552154541016
759,5.236713707447052
760,5.157557725906372
761,5.044311940670013
762,5.133781731128693
763,5.066384434700012
764,5.092660486698151
765,5.168984234333038
766,5.122961401939392
767,5.052983403205872
768,5.101998388767242
769,5.049459099769592
770,5.010773062705994
771,5.024992048740387
772,5.074030578136444
773,5.271901071071625
774,5.375383675098419
775,5.229224860668182
776,5.099640727043152
777,5.12880551815033
778,5.100790023803711
779,5.100728511810303
780,4.961640238761902
781,5.1376476883888245
782,5.059616029262543
783,5.185585260391235
784,5.098616540431976
785,5.116814315319061
786,5.072265982627869
787,4.940365970134735
788,5.09250146150589
789,5.037206947803497
790,5.123457729816437
791,4.9796640276908875
792,5.072486758232117
793,5.034544110298157
794,4.979308784008026
795,5.2595765590667725
796,4.91409170627594
797,5.122758626937866
798,5.095826208591461
799,5.002042829990387
800,4.863269925117493
801,5.02034056186676
802,5.014420032501221
803,5.17445582151413
804,5.0697736740112305
805,4.943548679351807
806,5.044461131095886
807,4.999374270439148
808,5.159072399139404
809,4.9651007652282715
810,5.003677189350128
811,5.0868552923202515
812,5.074425220489502
813,5.03233677148819
814,5.14162403345108
815,5.082759857177734
816,5.026727080345154
817,5.123791456222534
818,5.10591846704483
819,5.086548864841461
820,5.021222770214081
821,5.039748132228851
822,5.127515196800232
823,5.154031991958618
824,5.01285845041275
825,5.021074116230011
826,5.251234471797943
827,5.0420942902565
828,4.97698312997818
829,5.230587124824524
830,5.198834776878357
831,5.083956837654114
832,5.032539129257202
833,5.023126423358917
834,5.132315516471863
835,5.065289258956909
836,5.053118646144867
837,5.045880317687988
838,4.914765298366547
839,4.883771121501923
840,4.940974473953247
841,5.048588931560516
842,5.061896562576294
843,4.876262962818146
844,5.049943804740906
845,4.965618073940277
846,5.0336554646492
847,4.8717734813690186
848,4.957626938819885
849,4.995717763900757
850,4.993853867053986
851,4.968343913555145
852,4.824888288974762
853,4.993535101413727
854,5.083650290966034
855,4.998617708683014
856,5.050849735736847
857,4.971285879611969
858,4.9666518568992615
859,5.154960572719574
860,4.964892625808716
861,5.181010663509369
862,5.0561001896858215
863,4.964512228965759
864,5.063214838504791
865,5.011736154556274
866,5.087584912776947
867,5.029074013233185
868,4.958367645740509
869,5.017980337142944
870,4.964555084705353
871,4.819393038749695
872,4.966965198516846
873,5.106963694095612
874,4.876590013504028
875,4.923882722854614
876,4.902093291282654
877,5.196094512939453
878,5.191396057605743
879,5.108782470226288
880,5.017789959907532
881,4.936447381973267
882,4.946969509124756
883,5.027951419353485
884,5.0548622608184814
885,4.874084711074829
886,4.900152742862701
887,5.096064269542694
888,5.107647061347961
889,5.097702503204346
890,4.855891048908234
891,5.073868453502655
892,4.881009101867676
893,4.981986105442047
894,4.869010627269745
895,4.940035462379456
896,4.919240772724152
897,4.938865900039673
898,4.804812967777252
899,4.86814820766449
900,4.9628177881240845
901,5.046756744384766
902,4.942832112312317
903,4.783620059490204
904,4.875790297985077
905,4.896275222301483
906,4.956584930419922
907,4.84709233045578
908,5.069689571857452
909,5.024404048919678
910,4.931975722312927
911,5.015769183635712
912,4.849211394786835
913,4.928850948810577
914,4.867799699306488
915,4.9675886034965515
916,4.8901161551475525
917,5.0604806542396545
918,4.99653834104538
919,4.944482445716858
920,4.815092444419861
921,4.900514781475067
922,5.071494698524475
923,4.939381122589111
924,4.910848915576935
925,5.008520841598511
926,4.869307696819305
927,4.900102972984314
928,5.014580011367798
929,5.077873647212982
930,5.023224174976349
931,4.8685197830200195
932,4.823353052139282
933,4.945487380027771
934,4.692455470561981
935,4.669231712818146
936,4.862135648727417
937,4.867816388607025
938,4.9493778347969055
939,5.138837993144989
940,4.866492867469788
941,4.887630045413971
942,4.773158311843872
943,4.989931046962738
944,4.789099216461182
945,4.931595802307129
946,4.858615219593048
947,4.982356429100037
948,4.982011139392853
949,5.068468689918518
950,4.868518710136414
951,4.877359569072723
952,4.912377715110779
953,4.7759482860565186
954,4.878408133983612
955,4.894024133682251
956,4.941411197185516
957,5.044757127761841
958,4.946755468845367
959,4.867460906505585
960,4.7855090498924255
961,4.96366286277771
962,4.920233070850372
963,4.862669467926025
964,4.845505774021149
965,4.805976331233978
966,4.855910301208496
967,4.869682967662811
968,5.019646644592285
969,4.956181466579437
970,4.898163139820099
971,4.8383267521858215
972,4.971073508262634
973,4.7710670828819275
974,4.844725012779236
975,4.883013188838959
976,4.825447738170624
977,5.082736670970917
978,4.964341580867767
979,5.022038280963898
980,4.863049209117889
981,4.907894611358643
982,4.740206360816956
983,4.911273777484894
984,4.776627600193024
985,4.8666712641716
986,4.83569610118866
987,4.7778425216674805
988,4.91001433134079
989,4.819587707519531
990,4.857788443565369
991,5.014977395534515
992,4.8054898381233215
993,4.848022282123566
994,4.902272462844849
995,5.003748536109924
996,4.775899708271027
997,4.773483633995056
998,4.937116861343384
999,4.875127911567688
1000,4.814215302467346
1001,4.7677085399627686
1002,4.806939959526062
1003,4.811827480792999
1004,4.654061496257782
1005,4.711650848388672
1006,4.880151450634003
1007,4.680826246738434
1008,5.035432934761047
1009,4.925278902053833
1010,4.887537240982056
1011,4.775172472000122
1012,4.988080084323883
1013,4.781175851821899
1014,4.90927654504776
1015,4.843991339206696
1016,4.8583672642707825
1017,4.8883126974105835
1018,4.797357141971588
1019,4.885834813117981
1020,4.832855701446533
1021,4.9497658014297485
1022,4.921058416366577
1023,4.730680048465729
1024,4.842919886112213
1025,4.905018150806427
1026,4.883174896240234
1027,4.936097502708435
1028,4.929124653339386
1029,4.871568262577057
1030,5.051535367965698
1031,5.080489873886108
1032,4.976768374443054
1033,4.853589594364166
1034,4.7455554604530334
1035,4.855662643909454
1036,4.944372832775116
1037,4.7829883098602295
1038,5.014783561229706
1039,4.7965036034584045
1040,4.803832173347473
1041,4.767133355140686
1042,5.010800063610077
1043,4.692525386810303
1044,4.717981696128845
1045,4.782419681549072
1046,4.691949665546417
1047,4.7682583928108215
1048,4.789856314659119
1049,4.904821932315826
1050,4.8916128277778625
1051,4.9503490924835205
1052,4.684368908405304
1053,4.811385452747345
1054,4.777572691440582
1055,4.796888053417206
1056,4.665453672409058
1057,4.908149003982544
1058,4.6471580266952515
1059,4.84255051612854
1060,4.808032989501953
1061,4.8596561551094055
1062,4.721615135669708
1063,4.857611894607544
1064,4.782020211219788
1065,4.749310612678528
1066,4.713880181312561
1067,4.89122599363327
1068,4.95000159740448
1069,4.826378762722015
1070,4.621756911277771
1071,4.699817419052124
1072,4.6917884349823
1073,4.715067744255066
1074,4.903634190559387
1075,4.903908669948578
1076,4.7967066168785095
1077,4.780882298946381
1078,4.845218062400818
1079,4.768327593803406
1080,4.816219627857208
1081,4.881133437156677
1082,4.9801077246665955
1083,4.85356605052948
1084,4.722813546657562
1085,4.790062129497528
1086,4.671261727809906
1087,4.626199185848236
1088,4.797020077705383
1089,4.654043555259705
1090,4.792150974273682
1091,4.7745919823646545
1092,4.903655171394348
1093,4.783413290977478
1094,4.868705332279205
1095,4.715796411037445
1096,4.814696550369263
1097,4.729741811752319
1098,4.68611341714859
1099,4.70641702413559
1100,4.717713117599487
1101,4.761933326721191
1102,4.615764319896698
1103,4.7258657813072205
1104,4.7191197872161865
1105,4.896880924701691
1106,4.787985861301422
1107,4.75206583738327
1108,4.593774437904358
1109,4.658898115158081
1110,4.621871292591095
1111,4.703916668891907
1112,4.768544435501099
1113,4.8691428899765015
1114,4.6883305311203
1115,4.75784558057785
1116,4.864723980426788
1117,4.80866402387619
1118,4.7254579067230225
1119,4.815803408622742
1120,4.659335970878601
1121,4.791419267654419
1122,4.792108356952667
1123,4.806369125843048
1124,4.8080073595047
1125,4.951481580734253
1126,4.792234539985657
1127,4.905208110809326
1128,4.7313714027404785
1129,4.779744327068329
1130,4.6865203976631165
1131,4.762867569923401
1132,4.883939981460571
1133,4.971596002578735
1134,5.113239407539368
1135,4.815351068973541
1136,4.77422034740448
1137,4.84102064371109
1138,4.7840206027030945
1139,4.813440978527069
1140,4.681371450424194
1141,4.652948200702667
1142,4.629394769668579
1143,4.7855817675590515
1144,4.697639584541321
1145,4.776183724403381
1146,4.642491340637207
1147,4.8221395611763
1148,4.746131241321564
1149,4.556148529052734
1150,4.7744938135147095
1151,4.615378022193909
1152,4.649726450443268
1153,4.750714004039764
1154,4.57776665687561
1155,4.744160592556
1156,4.802635371685028
1157,4.786217510700226
1158,4.649530291557312
1159,4.712984204292297
1160,4.685426235198975
1161,4.623417615890503
1162,4.594885408878326
1163,4.731573283672333
1164,4.835759341716766
1165,4.758942663669586
1166,4.7464176416397095
1167,4.752584934234619
1168,4.797635078430176
1169,4.624247968196869
1170,4.510613918304443
1171,4.674650073051453
1172,4.6103339195251465
1173,4.664141297340393
1174,4.775754153728485
1175,4.767538249492645
1176,4.7596535086631775
1177,4.682791769504547
1178,4.8553842306137085
1179,4.692967653274536
1180,4.728434503078461
1181,4.731180131435394
1182,4.699987351894379
1183,4.8429038524627686
1184,4.743257582187653
1185,4.746390402317047
1186,4.7907609939575195
1187,4.71703577041626
1188,4.535866737365723
1189,4.6422982811927795
1190,4.58154171705246
1191,4.7004647850990295
1192,4.660218298435211
1193,4.736249387264252
1194,4.558816611766815
1195,4.79552286863327
1196,4.58436244726181
1197,4.568077743053436
1198,4.688428819179535
1199,4.776661932468414
1200,4.685559093952179
1201,4.6570738554000854
1202,4.587133824825287
1203,4.707753121852875
1204,4.726925253868103
1205,4.630212128162384
1206,4.7522132396698
1207,4.662137269973755
1208,4.62635064125061
1209,4.643682181835175
1210,4.679554045200348
1211,4.707687556743622
1212,4.64364892244339
1213,4.683627367019653
1214,4.8086570501327515
1215,4.674532175064087
1216,4.804084122180939
1217,4.761654615402222
1218,4.633611440658569
1219,4.538608968257904
1220,4.664352655410767
1221,4.733706951141357
1222,4.7472012639045715
1223,4.696153402328491
1224,4.719361364841461
1225,4.719666540622711
1226,4.733769953250885
1227,4.701269328594208
1228,4.743790090084076
1229,4.725018858909607
1230,4.585185348987579
1231,4.665472626686096
1232,4.747217416763306
1233,4.894442081451416
1234,4.809202790260315
1235,4.695168554782867
1236,4.722453951835632
1237,4.588660359382629
1238,4.730929136276245
1239,4.612205326557159
1240,4.594540119171143
1241,4.753840684890747
1242,4.519419312477112
1243,4.604379236698151
1244,4.585168182849884
1245,4.618429601192474
1246,4.642044007778168
1247,4.812803268432617
1248,4.678491771221161
1249,4.615920543670654
1250,4.609267950057983
1251,4.677097022533417
1252,4.7571001052856445
1253,4.571876704692841
1254,4.706045866012573
1255,4.6587308049201965
1256,4.624343991279602
1257,4.696153521537781
1258,4.558826446533203
1259,4.529090225696564
1260,4.58853542804718
1261,4.516160428524017
1262,4.684798359870911
1263,4.741245329380035
1264,4.686306357383728
1265,4.70537942647934
1266,4.652664601802826
1267,4.616548478603363
1268,4.55999618768692
1269,4.551208019256592
1270,4.614552855491638
1271,4.552600085735321
1272,4.752481043338776
1273,4.580499053001404
1274,4.5668394565582275
1275,4.687846422195435
1276,4.715145170688629
1277,4.521162807941437
1278,4.692609369754791
1279,4.8132389187812805
1280,4.880597114562988
1281,4.84157407283783
1282,4.766481518745422
1283,4.307138741016388
1284,4.634677708148956
1285,4.571512699127197
1286,4.495290040969849
1287,4.528727114200592
1288,4.627543091773987
1289,4.687197625637054
1290,4.742166578769684
1291,4.561333000659943
1292,4.744817078113556
1293,4.581524074077606
1294,4.66618424654007
1295,4.657092273235321
1296,4.531725764274597
1297,4.665265679359436
1298,4.66347074508667
1299,4.493642449378967
1300,4.5081528425216675
1301,4.633731722831726
1302,4.743455588817596
1303,4.549112558364868
1304,4.5072808265686035
1305,4.447062849998474
1306,4.833302617073059
1307,4.562135577201843
1308,4.535463571548462
1309,4.628564178943634
1310,4.614761769771576
1311,4.62496554851532
1312,4.6525232791900635
1313,4.7712849378585815
1314,4.611773192882538
1315,4.6298346519470215
1316,4.551367998123169
1317,4.722682893276215
1318,4.725766062736511
1319,4.628363907337189
1320,4.534860253334045
1321,4.574671030044556
1322,4.583138585090637
1323,4.67731237411499
1324,4.523165643215179
1325,4.619008898735046
1326,4.5378589034080505
1327,4.554765820503235
1328,4.681733250617981
1329,4.653318881988525
1330,4.78656405210495
1331,4.747124791145325
1332,4.910610198974609
1333,4.566883623600006
1334,4.6146188378334045
1335,4.624544858932495
1336,4.5580684542655945
1337,4.5086869597435
1338,4.5724141001701355
1339,4.624087035655975
1340,4.5502946972846985
1341,4.622755527496338
1342,4.520968496799469
1343,4.422822535037994
1344,4.341438889503479
1345,4.607486546039581
1346,4.552073240280151
1347,4.676999509334564
1348,4.620467185974121
