,loss
650,5.405501961708069
651,5.404098391532898
652,5.447197139263153
653,5.479388236999512
654,5.260197281837463
655,5.50812953710556
656,5.411789834499359
657,5.427062392234802
658,5.4182239174842834
659,5.330413579940796
660,5.413528859615326
661,5.424320220947266
662,5.421179711818695
663,5.481075286865234
664,5.35023832321167
665,5.472794592380524
666,5.48592084646225
667,5.35480523109436
668,5.3643171191215515
669,5.4255481362342834
670,5.212553441524506
671,5.302096784114838
672,5.306333780288696
673,5.295717298984528
674,5.316955626010895
675,5.2609893679618835
676,5.326409220695496
677,5.385626375675201
678,5.415348708629608
679,5.167673945426941
680,5.268592059612274
681,5.223077178001404
682,5.255614638328552
683,5.310681879520416
684,5.158232808113098
685,5.334150195121765
686,5.394643545150757
687,5.290895164012909
688,5.320140361785889
689,5.433223485946655
690,5.377388000488281
691,5.319206535816193
692,5.287971198558807
693,5.3207592368125916
694,5.443473756313324
695,5.333695590496063
696,5.36050021648407
697,5.35376912355423
698,5.3885537981987
699,5.266941130161285
700,5.333393454551697
701,5.314441680908203
702,5.343470275402069
703,5.2915619015693665
704,5.282067358493805
705,5.301931321620941
706,5.350420951843262
707,5.211371600627899
708,5.465420186519623
709,5.419602572917938
710,5.406332790851593
711,5.17590856552124
712,5.34488046169281
713,5.33702939748764
714,5.41749370098114
715,5.2237319350242615
716,5.401458263397217
717,5.21218603849411
718,5.307177424430847
719,5.432633221149445
720,5.347918808460236
721,5.4108487367630005
722,5.167807996273041
723,5.240682005882263
724,5.197190523147583
725,5.317093372344971
726,5.211754500865936
727,5.2995975613594055
728,5.270937561988831
729,5.288124263286591
730,5.270163893699646
731,5.366216778755188
732,5.193738639354706
733,5.207027018070221
734,5.187996447086334
735,5.2478591203689575
736,5.1078290939331055
737,5.0714831948280334
738,5.168066561222076
739,5.219567537307739
740,5.258050978183746
741,5.234326541423798
742,5.188945651054382
743,5.18923819065094
744,5.1768710017204285
745,5.224001884460449
746,4.985998034477234
747,5.22250634431839
748,5.141745448112488
749,5.286644518375397
750,5.202769756317139
751,5.2330162525177
752,5.365245163440704
753,5.2613232135772705
754,5.196139991283417
755,5.140056610107422
756,5.225106239318848
757,5.365213215351105
758,5.2006895542144775
759,5.346401870250702
760,5.259024143218994
761,5.141800880432129
762,5.231896281242371
763,5.208406627178192
764,5.192528963088989
765,5.281169235706329
766,5.253178596496582
767,5.155868291854858
768,5.248782694339752
769,5.142035722732544
770,5.116178035736084
771,5.138668715953827
772,5.177708804607391
773,5.344604313373566
774,5.491985857486725
775,5.349357008934021
776,5.201138436794281
777,5.274283409118652
778,5.217422902584076
779,5.200451552867889
780,5.055842459201813
781,5.2470173835754395
782,5.21428644657135
783,5.286435306072235
784,5.21889191865921
785,5.258085131645203
786,5.183726966381073
787,5.058368623256683
788,5.205275297164917
789,5.1280123591423035
790,5.2072670459747314
791,5.105542957782745
792,5.168051362037659
793,5.078234076499939
794,5.097902476787567
795,5.370773017406464
796,5.070998966693878
797,5.20082688331604
798,5.201915204524994
799,5.194000005722046
800,4.963640868663788
801,5.116591513156891
802,5.127344250679016
803,5.273328900337219
804,5.1683096289634705
805,5.039986729621887
806,5.136054337024689
807,5.1362287402153015
808,5.242646098136902
809,5.058911502361298
810,5.085317075252533
811,5.205357670783997
812,5.157238662242889
813,5.133099734783173
814,5.271157383918762
815,5.194832026958466
816,5.116570353507996
817,5.239894449710846
818,5.201381742954254
819,5.18530148267746
820,5.151974737644196
821,5.132528841495514
822,5.237412214279175
823,5.236293971538544
824,5.102390885353088
825,5.085644066333771
826,5.3434478640556335
827,5.126549661159515
828,5.077709674835205
829,5.346794784069061
830,5.281433403491974
831,5.1775766015052795
832,5.1022743582725525
833,5.12868720293045
834,5.253219962120056
835,5.155955612659454
836,5.121202766895294
837,5.143348813056946
838,5.029977560043335
839,4.988702774047852
840,5.045518934726715
841,5.188884794712067
842,5.16168487071991
843,4.976781964302063
844,5.123035371303558
845,5.072514653205872
846,5.151730895042419
847,4.9847957491874695
848,5.073796272277832
849,5.091281473636627
850,5.106886982917786
851,5.06068480014801
852,4.916661083698273
853,5.109051823616028
854,5.182826936244965
855,5.098399639129639
856,5.137319564819336
857,5.086915969848633
858,5.071020185947418
859,5.2253241539001465
860,5.048155903816223
861,5.2764758467674255
862,5.131061851978302
863,5.082772254943848
864,5.150545716285706
865,5.110949277877808
866,5.25971394777298
867,5.098371088504791
868,5.04174667596817
869,5.080690920352936
870,5.05525541305542
871,4.935710072517395
872,5.091613054275513
873,5.215048432350159
874,4.9694236516952515
875,5.067809998989105
876,5.012351334095001
877,5.290766596794128
878,5.291596472263336
879,5.198951363563538
880,5.113307178020477
881,5.036174476146698
882,5.050224184989929
883,5.149045825004578
884,5.141692876815796
885,5.010796785354614
886,4.994094014167786
887,5.172411143779755
888,5.203476130962372
889,5.208876311779022
890,5.0238983035087585
891,5.149902582168579
892,4.995246767997742
893,5.087421536445618
894,4.980437397956848
895,5.045720279216766
896,5.047802925109863
897,5.022590160369873
898,4.905743181705475
899,4.957073450088501
900,5.112218618392944
901,5.125607967376709
902,5.040281236171722
903,4.921249151229858
904,4.976762890815735
905,5.010615348815918
906,5.038903057575226
907,4.920665383338928
908,5.1427096128463745
909,5.128332436084747
910,5.0330066084861755
911,5.118218779563904
912,4.950350821018219
913,5.020066797733307
914,4.972804844379425
915,5.063894331455231
916,4.980520188808441
917,5.145114302635193
918,5.078146398067474
919,5.0258049964904785
920,4.909764528274536
921,5.015056550502777
